id	type
RAE1	protein_coding
MTND1P9	pseudogene
NMTRL-TAA5-1	pseudogene
MTRNR2L3	protein_coding
LOC100291105	lncRNA
RBM38	protein_coding
HMGB1P1	pseudogene
CTCFL	protein_coding
PCK1	protein_coding
ZBP1	protein_coding
PMEPA1	protein_coding
NKILA	lncRNA
LINC01742	lncRNA
HSPD1P19	pseudogene
C20orf85	protein_coding
ANKRD60	protein_coding
PPP4R1L	transcribed_pseudogene
RAB22A	protein_coding
VAPB	protein_coding
APCDD1L	protein_coding
APCDD1L-DT	lncRNA
LINC01711	lncRNA
STX16-NPEPL1	lncRNA
STX16	protein_coding
NPEPL1	protein_coding
PIEZO1P2	pseudogene
LOC105372695	lncRNA
MIR296	miRNA
MIR298	miRNA
GNAS-AS1	antisense_RNA
GNAS	protein_coding
LOC101927932	lncRNA
NELFCD	protein_coding
CTSZ	protein_coding
TUBB1	protein_coding
ATP5F1E	protein_coding
SLMO2-ATP5E	lncRNA
PRELID3B	protein_coding
MRPS16P2	pseudogene
ZNF831	protein_coding
EDN3	protein_coding
PIEZO1P1	pseudogene
PHACTR3	protein_coding
PHACTR3-AS1	lncRNA
RNU7-141P	pseudogene
SYCP2	protein_coding
FAM217B	protein_coding
PPP1R3D	protein_coding
CDH26	protein_coding
C20orf197	lncRNA
LOC729296	lncRNA
MIR646HG	lncRNA
MIR646	miRNA
MTCO2P1	pseudogene
LOC101928048	lncRNA
MIR4533	miRNA
MIR548AG2	miRNA
LINC01718	lncRNA
CDH4	protein_coding
LOC100128310	lncRNA
MIR1257	miRNA
TAF4	protein_coding
RPL17P48	pseudogene
MIR3195	miRNA
LSM14B	protein_coding
PSMA7	protein_coding
SS18L1	protein_coding
MTG2	protein_coding
HRH3	protein_coding
LOC105369209	lncRNA
OSBPL2	protein_coding
ADRM1	protein_coding
LAMA5	protein_coding
MIR4758	miRNA
LAMA5-AS1	lncRNA
RPS21	protein_coding
CABLES2	protein_coding
RBBP8NL	protein_coding
GATA5	protein_coding
MIR1-1HG-AS1	lncRNA
MIR1-1HG	protein_coding
MIR1-1	miRNA
MIR133A2	miRNA
RPL7P3	pseudogene
SLCO4A1	protein_coding
SLCO4A1-AS1	lncRNA
NTSR1	protein_coding
LINC00659	lncRNA
MRGBP	protein_coding
OGFR-AS1	lncRNA
OGFR	protein_coding
COL9A3	protein_coding
TCFL5	protein_coding
DPH3P1	protein_coding
ARF4P2	pseudogene
DIDO1	protein_coding
SNORA117	snoRNA
GID8	protein_coding
SLC17A9	protein_coding
BHLHE23	protein_coding
LINC01749	lncRNA
LINC00029	lncRNA
LINC01056	lncRNA
HAR1B	lncRNA
HAR1A	lncRNA
MIR124-3	miRNA
YTHDF1	protein_coding
BIRC7	protein_coding
MIR3196	miRNA
NKAIN4	protein_coding
FLJ16779	lncRNA
ARFGAP1	protein_coding
MIR4326	miRNA
COL20A1	protein_coding
RNU6-994P	pseudogene
CHRNA4	protein_coding
LOC100130587	lncRNA
KCNQ2	protein_coding
EEF1A2	protein_coding
PPDPF	protein_coding
PTK6	protein_coding
SRMS	protein_coding
FNDC11	protein_coding
HELZ2	protein_coding
GMEB2	protein_coding
MHENCR	lncRNA
STMN3	protein_coding
RTEL1-TNFRSF6B	lncRNA
RTEL1	protein_coding
TNFRSF6B	protein_coding
ARFRP1	protein_coding
ZGPAT	protein_coding
LIME1	protein_coding
SLC2A4RG	protein_coding
ZBTB46	protein_coding
ZBTB46-AS1	lncRNA
ABHD16B	protein_coding
TPD52L2	protein_coding
DNAJC5	protein_coding
RNU1-134P	pseudogene
MIR941-1	miRNA
MIR941-2	miRNA
MIR941-3	miRNA
MIR941-4	miRNA
MIR941-5	miRNA
UCKL1	protein_coding
MIR1914	miRNA
MIR647	miRNA
UCKL1-AS1	lncRNA
ZNF512B	protein_coding
SAMD10	protein_coding
PRPF6	protein_coding
C20orf204	protein_coding
SOX18	protein_coding
TCEA2	protein_coding
RGS19	protein_coding
MIR6813	miRNA
OPRL1	protein_coding
LKAAEAR1	protein_coding
NPBWR2	protein_coding
MYT1	protein_coding
PCMTD2	protein_coding
LINC00266-1	lncRNA
CICP4	pseudogene
SEPTIN14P20	pseudogene
IQSEC3P3	pseudogene
SNX18P10	pseudogene
MTCO3P26	pseudogene
MTCO1P1	pseudogene
ASNSP2	pseudogene
ANKRD20A16P	pseudogene
MIR10396A	miRNA
TEKT4P2	transcribed_pseudogene
SOWAHCP2	pseudogene
SNX18P11	pseudogene
SNX18P12	pseudogene
LOC100420925	pseudogene
IGHV1OR21-1	pseudogene
SLC25A15P4	pseudogene
TPTE	protein_coding
CYCSP41	pseudogene
BAGE2	protein_coding
VN1R7P	pseudogene
EIF3FP1	pseudogene
ANKRD30BP2	transcribed_pseudogene
RNU6-614P	pseudogene
VN1R109P	pseudogene
ZNF355P	pseudogene
FGF7P2	pseudogene
ANKRD30BP1	pseudogene
MIR3156-3	miRNA
GTF2IP2	pseudogene
VN1R8P	pseudogene
SNX19P1	pseudogene
OR4K11P	pseudogene
LINC01674	lncRNA
OR4K12P	pseudogene
POTED	protein_coding
RNU6-286P	pseudogene
MIR3118-1	miRNA
GRAMD4P1	pseudogene
CXADRP1	pseudogene
FEM1AP1	pseudogene
TERF1P1	pseudogene
FAM207CP	pseudogene
LOC654338	pseudogene
GXYLT1P2	pseudogene
CNN2P7	pseudogene
ZNF114P1	pseudogene
CYP4F29P	transcribed_pseudogene
SNX18P13	pseudogene
LOC110091776	transcribed_pseudogene
RHOT1P2	pseudogene
ANKRD20A11P	transcribed_pseudogene
RNU6-954P	pseudogene
NF1P3	pseudogene
PPP6R2P1	pseudogene
FRG2MP	pseudogene
ANKRD20A18P	pseudogene
RNA5SP488	pseudogene
ERLEC1P1	pseudogene
LIPI	protein_coding
RBM11	protein_coding
ABCC13	transcribed_pseudogene
HSPA13	protein_coding
SAMSN1	protein_coding
SAMSN1-AS1	lncRNA
LOC388813	protein_coding
POLR2CP1	pseudogene
GAPDHP16	pseudogene
LINC02246	lncRNA
RBMX2P1	pseudogene
NRIP1	protein_coding
CYCSP42	pseudogene
RNU6-1326P	pseudogene
RAD23BP3	pseudogene
USP25	protein_coding
RBPMSLP	pseudogene
RNU6-426P	pseudogene
MIR99AHG	lncRNA
VDAC2P1	pseudogene
RPS26P5	pseudogene
SNORD74B	snoRNA
MIR99A	miRNA
MIRLET7C	miRNA
MIR125B2	miRNA
RNU1-98P	pseudogene
NEK4P1	pseudogene
RNU6-113P	pseudogene
LINC01549	lncRNA
TRG-GCC1-5	tRNA
RPL39P40	pseudogene
RN7SL163P	pseudogene
CXADR	protein_coding
BTF3L4P1	pseudogene
BTG3	protein_coding
BTG3-AS1	lncRNA
C21orf91-OT1	lncRNA
C21orf91	protein_coding
CHODL-AS1	lncRNA
RPL37P3	pseudogene
CHODL	protein_coding
TMPRSS15	protein_coding
MIR548XHG	lncRNA
MIR548X	miRNA
PPIAP22	pseudogene
SLC6A6P1	pseudogene
RNU1-139P	pseudogene
RPL37P4	pseudogene
NIPA2P3	pseudogene
SREK1IP1P1	pseudogene
C1QBPP1	pseudogene
LINC01683	lncRNA
LINC02573	lncRNA
RNU6-772P	pseudogene
RN7SKP147	pseudogene
FDPSP6	pseudogene
KRT18P2	pseudogene
RPS3AP1	pseudogene
LINC00320	lncRNA
PPIAP1	pseudogene
NCAM2	protein_coding
LINC00317	lncRNA
LINC01425	lncRNA
LINC01687	lncRNA
LINC00308	lncRNA
LOC100420035	pseudogene
RNU4-45P	pseudogene
MAPK6P2	pseudogene
MIR6130	miRNA
ZNF299P	pseudogene
MSANTD2P1	pseudogene
RNU2-55P	pseudogene
D21S2088E	lncRNA
EEF1A1P1	pseudogene
TUBAP	pseudogene
VN2R20P	pseudogene
LINC01689	lncRNA
LINC01684	lncRNA
LINC01692	lncRNA
LOC100419737	pseudogene
RN7SKP236	pseudogene
RNA5SP489	pseudogene
RPL13AP7	pseudogene
LINC00158	lncRNA
CYP2C63P	pseudogene
MIR155HG	lncRNA
MIR155	miRNA
LINC00515	lncRNA
MRPL39	protein_coding
JAM2	protein_coding
RNGTTP1	pseudogene
FDX1P2	pseudogene
ATP5PF	protein_coding
GABPA	protein_coding
LLPHP2	pseudogene
APP	protein_coding
RNU6-123P	pseudogene
RNU6-926P	pseudogene
MARCKSP1	pseudogene
CYYR1-AS1	lncRNA
CYYR1	protein_coding
ADAMTS1	protein_coding
ADAMTS5	protein_coding
MIR4759	miRNA
GPX1P2	pseudogene
EIF4A1P1	pseudogene
RPL10P1	pseudogene
NCSTNP1	pseudogene
LINC00113	lncRNA
LINC00314	lncRNA
LINC01697	lncRNA
LINC01695	lncRNA
LINC00161	lncRNA
N6AMT1	protein_coding
HSPD1P7	pseudogene
THUMPD1P1	pseudogene
LTN1	protein_coding
RPL23P2	pseudogene
RWDD2B	protein_coding
USP16	protein_coding
CCT8	protein_coding
MAP3K7CL	protein_coding
RPL12P9	pseudogene
LINC00189	lncRNA
GAPDHP14	pseudogene
BACH1	protein_coding
BACH1-IT2	lncRNA
BACH1-IT3	lncRNA
GRIK1	protein_coding
GRIK1-AS2	lncRNA
GRIK1-AS1	lncRNA
CLDN17	protein_coding
LINC00307	lncRNA
CLDN8	protein_coding
RPL8P2	pseudogene
KRTAP24-1	protein_coding
KRTAP25-1	protein_coding
KRTAP26-1	protein_coding
KRTAP27-1	protein_coding
KRTAP23-1	protein_coding
KRTAP13-6P	pseudogene
KRTAP13-2	protein_coding
MIR4327	miRNA
KRTAP13-1	protein_coding
KRTAP13-3	protein_coding
KRTAP13-4	protein_coding
KRTAP13-5P	pseudogene
KRTAP15-1	protein_coding
KRTAP19-1	protein_coding
KRTAP19-2	protein_coding
KRTAP19-3	protein_coding
KRTAP19-4	protein_coding
KRTAP19-5	protein_coding
KRTAP19-9P	pseudogene
KRTAP19-10P	pseudogene
KRTAP19-11P	pseudogene
KRTAP19-6	protein_coding
KRTAP19-7	protein_coding
KRTAP22-2	protein_coding
KRTAP6-3	protein_coding
KRTAP6-2	protein_coding
KRTAP22-1	protein_coding
KRTAP6-1	protein_coding
KRTAP20-1	protein_coding
KRTAP20-4	protein_coding
KRTAP20-2	protein_coding
KRTAP20-3	protein_coding
KRTAP21-3	protein_coding
KRTAP21-4P	pseudogene
KRTAP21-2	protein_coding
KRTAP21-1	protein_coding
KRTAP8-2P	pseudogene
KRTAP8-3P	pseudogene
KRTAP8-1	protein_coding
KRTAP7-1	protein_coding
KRTAP11-1	protein_coding
KRTAP19-8	protein_coding
UBE3AP2	pseudogene
TIAM1	protein_coding
LOC100129168	pseudogene
LOC150051	protein_coding
FBXW11P1	pseudogene
SOD1	protein_coding
SCAF4	protein_coding
HMGN1P2	pseudogene
TPT1P1	pseudogene
HUNK	protein_coding
LINC00159	lncRNA
MIS18A	protein_coding
MRAP	protein_coding
URB1	protein_coding
SNORA80A	snoRNA
URB1-AS1	lncRNA
EVA1C	protein_coding
EXOSC3P1	pseudogene
RNA5SP490	pseudogene
C21orf59-TCP10L	protein_coding
TCP10L	protein_coding
CFAP298	protein_coding
OR7E23P	pseudogene
SYNJ1	protein_coding
PAXBP1-AS1	lncRNA
PAXBP1	protein_coding
C21orf62-AS1	lncRNA
C21orf62	protein_coding
LINC01690	lncRNA
OLIG2	protein_coding
LINC00945	lncRNA
OLIG1	protein_coding
LOC101928107	lncRNA
LINC01548	lncRNA
IFNAR2	protein_coding
IL10RB-DT	lncRNA
IL10RB	protein_coding
IFNAR1	protein_coding
USF1P1	pseudogene
IFNGR2	protein_coding
TMEM50B	protein_coding
RPS5P3	pseudogene
DNAJC28	protein_coding
GART	protein_coding
BTF3P6	pseudogene
SON	protein_coding
MIR6501	miRNA
DONSON	protein_coding
CRYZL1	protein_coding
ITSN1	protein_coding
ATP5PO	protein_coding
RN7SL740P	pseudogene
LINC00649	lncRNA
LOC101928126	lncRNA
MRPS6	protein_coding
SLC5A3	protein_coding
RPS5P2	pseudogene
LINC00310	lncRNA
KCNE2	protein_coding
SMIM11A	protein_coding
FAM243A	protein_coding
SMIM34A	protein_coding
KCNE1	protein_coding
RCAN1	protein_coding
CLIC6	protein_coding
LINC00160	lncRNA
LINC01426	lncRNA
RUNX1	protein_coding
RUNX1-IT1	lncRNA
LOC100506403	lncRNA
RPL34P3	pseudogene
EZH2P1	pseudogene
MIR802	miRNA
RPS20P1	pseudogene
PPP1R2P2	transcribed_pseudogene
MTND2P1	pseudogene
LOC101928269	lncRNA
LINC01436	lncRNA
RPL23AP3	pseudogene
SETD4	protein_coding
RIMKLBP1	pseudogene
RNU6-992P	pseudogene
LOC100133286	lncRNA
CBR1	protein_coding
LOC105369306	lncRNA
MEMO1P1	pseudogene
CBR3-AS1	lncRNA
RPS9P1	pseudogene
CBR3	protein_coding
DOP1B	protein_coding
RPL3P1	pseudogene
SRSF9P1	pseudogene
RPS26P1	pseudogene
MORC3	protein_coding
CHAF1B	protein_coding
ATP5MFP1	pseudogene
CLDN14	protein_coding
PSMD4P1	pseudogene
SIM2	protein_coding
HLCS	protein_coding
RNA5SP491	pseudogene
DPRXP5	pseudogene
MRPL20P1	pseudogene
RIPPLY3	protein_coding
RNU6-696P	pseudogene
LOC105372795	lncRNA
PIGP	protein_coding
TTC3	protein_coding
TTC3-AS1	lncRNA
DSCR9	lncRNA
RN7SL678P	pseudogene
VPS26C	protein_coding
DYRK1A	protein_coding
KCNJ6	protein_coding
DSCR4	lncRNA
DSCR8	lncRNA
LOC100288590	pseudogene
DSCR10	lncRNA
KCNJ15	protein_coding
SPATA20P1	pseudogene
LINC01423	lncRNA
ERG	protein_coding
SNRPGP13	pseudogene
LINC00114	lncRNA
ETS2	protein_coding
LOC101928398	lncRNA
LOC400867	lncRNA
RPSAP64	pseudogene
LINC01700	lncRNA
RPL23AP12	pseudogene
PCBP2P1	pseudogene
PSMG1	protein_coding
BRWD1	protein_coding
TIMM9P2	pseudogene
METTL21AP1	pseudogene
BRWD1-AS2	lncRNA
BRWD1-AS1	lncRNA
HMGN1	protein_coding
RNF6P1	pseudogene
GET1	protein_coding
WRB-SH3BGR	protein_coding
LCA5L	protein_coding
SH3BGR	protein_coding
MIR6508	miRNA
MYL6P2	pseudogene
RPS26P4	pseudogene
JCADP1	pseudogene
B3GALT5-AS1	lncRNA
B3GALT5	protein_coding
IGSF5	protein_coding
PCP4	protein_coding
DSCAM	protein_coding
MIR4760	miRNA
DSCAM-AS1	lncRNA
DSCAM-IT1	lncRNA
YRDCP3	pseudogene
LINC00323	lncRNA
MIR3197	miRNA
BACE2	protein_coding
PLAC4	lncRNA
FAM3B	protein_coding
MX2	protein_coding
MX1	protein_coding
TMPRSS2	protein_coding
LINC00111	lncRNA
LINC00479	lncRNA
LINC00112	lncRNA
RIPK4	protein_coding
MIR6814	miRNA
PRDM15	protein_coding
C2CD2	protein_coding
SNORA91	snoRNA
ZBTB21	protein_coding
ZNF295-AS1	lncRNA
UMODL1	protein_coding
UMODL1-AS1	lncRNA
ABCG1	protein_coding
RNA5SP492	pseudogene
TFF3	protein_coding
TFF2	protein_coding
TFF1	protein_coding
TMPRSS3	protein_coding
UBASH3A	protein_coding
RNU6-1149P	pseudogene
RSPH1	protein_coding
LOC101930094	lncRNA
SLC37A1	protein_coding
LINC01671	lncRNA
PDE9A	protein_coding
LINC01668	lncRNA
WDR4	protein_coding
NDUFV3	protein_coding
ERVH48-1	protein_coding
MIR5692B	miRNA
PKNOX1	protein_coding
CBS	protein_coding
U2AF1	protein_coding
MRPL51P2	pseudogene
FRGCA	lncRNA
CRYAA	protein_coding
LINC00322	lncRNA
LINC01679	lncRNA
SIK1	protein_coding
LINC00319	lncRNA
LINC00313	lncRNA
HSF2BP	protein_coding
RPL31P1	pseudogene
H2BS1	protein_coding
MIR6070	miRNA
RRP1B	protein_coding
PDXK	protein_coding
CSTB	protein_coding
TMEM97P1	pseudogene
RRP1	protein_coding
AATBC	lncRNA
MYL6P1	pseudogene
AGPAT3	protein_coding
RNU6-859P	pseudogene
RNU6-1150P	pseudogene
TRAPPC10	protein_coding
H2AZP1	pseudogene
PWP2	protein_coding
GATD3A	protein_coding
LINC01678	lncRNA
ICOSLG	protein_coding
DNMT3L	protein_coding
DNMT3L-AS1	lncRNA
AIRE	protein_coding
PFKL	protein_coding
CFAP410	protein_coding
TRPM2	protein_coding
TRPM2-AS	lncRNA
LRRC3-DT	lncRNA
LRRC3	protein_coding
MTCYBP21	pseudogene
MTND6P21	pseudogene
MTND5P1	pseudogene
LINC02575	lncRNA
TSPEAR	protein_coding
TSPEAR-AS1	lncRNA
TSPEAR-AS2	lncRNA
KRTAP10-1	protein_coding
KRTAP10-2	protein_coding
KRTAP10-3	protein_coding
KRTAP10-4	protein_coding
KRTAP10-5	protein_coding
KRTAP10-6	protein_coding
KRTAP10-7	protein_coding
KRTAP10-8	protein_coding
KRTAP10-9	protein_coding
KRTAP10-10	protein_coding
KRTAP10-11	protein_coding
KRTAP12-4	protein_coding
KRTAP12-3	protein_coding
KRTAP12-2	protein_coding
IMMTP1	pseudogene
KRTAP12-1	protein_coding
KRTAP12-6P	pseudogene
KRTAP10-12	protein_coding
KRTAP10-13P	pseudogene
UBE2G2	protein_coding
LINC01424	lncRNA
SUMO3	protein_coding
PTTG1IP	protein_coding
ITGB2	protein_coding
ITGB2-AS1	lncRNA
LINC01547	lncRNA
FAM207A	protein_coding
LINC00163	lncRNA
PICSAR	lncRNA
SSR4P1	transcribed_pseudogene
ADARB1	protein_coding
LINC00334	lncRNA
POFUT2	protein_coding
LINC00205	lncRNA
LINC00316	lncRNA
MTCO1P3	pseudogene
COL18A1	protein_coding
COL18A1-AS2	lncRNA
COL18A1-AS1	lncRNA
MIR6815	miRNA
SLC19A1	protein_coding
LINC01694	lncRNA
PCBP3	protein_coding
PCBP3-AS1	lncRNA
LOC101928796	lncRNA
COL6A1	protein_coding
PSMA6P3	pseudogene
COL6A2	protein_coding
FTCD	protein_coding
FTCD-AS1	protein_coding
SPATC1L	protein_coding
LSS	protein_coding
SNORD159	snoRNA
MCM3AP-AS1	lncRNA
MCM3AP	protein_coding
YBEY	protein_coding
C21orf58	protein_coding
PCNT	protein_coding
RPL18AP2	pseudogene
DIP2A	protein_coding
DIP2A-IT1	lncRNA
RNU6-396P	pseudogene
S100B	protein_coding
PRMT2	protein_coding
DSTNP1	pseudogene
RPL23AP4	pseudogene
LOC100421685	pseudogene
LOC644525	pseudogene
NBEAP3	pseudogene
LOC729057	pseudogene
DUXAP8	transcribed_pseudogene
BMS1P22	transcribed_pseudogene
PSLNR	lncRNA
GRAMD4P2	pseudogene
POTEH	protein_coding
POTEH-AS1	lncRNA
RNU6-816P	pseudogene
NF1P6	pseudogene
NEK2P2	pseudogene
LOC100420175	pseudogene
LOC100422530	pseudogene
LOC100132723	pseudogene
LOC780780	pseudogene
ARHGAP42P3	pseudogene
OR11H1	protein_coding
YME1L1P1	pseudogene
BNIP3P2	pseudogene
LOC100533637	pseudogene
ABCD1P4	pseudogene
PABPC1P9	pseudogene
SLC9B1P4	pseudogene
ACTR3BP6	pseudogene
CHEK2P4	pseudogene
LOC100422375	pseudogene
KCNMB3P1	pseudogene
CCT8L2	protein_coding
FABP5P11	pseudogene
TPTEP1	transcribed_pseudogene
SLC25A15P5	pseudogene
PARP4P3	pseudogene
ANKRD62P1-PARP4P3	transcribed_pseudogene
ANKRD62P1	pseudogene
VWFP1	pseudogene
LINC01665	lncRNA
XKR3	protein_coding
HSFY1P1	transcribed_pseudogene
GPM6BP3	pseudogene
ZNF402P	pseudogene
MTND1P17	pseudogene
IGKV2OR22-4	pseudogene
IGKV2OR22-3	pseudogene
IGKV3OR22-2	pseudogene
IGKV1OR22-1	pseudogene
GAB4	protein_coding
LOC100419811	pseudogene
VN1R9P	pseudogene
CECR7	lncRNA
IL17RA	protein_coding
RPL31P62	pseudogene
TMEM121B	protein_coding
LINC01664	lncRNA
HDHD5	protein_coding
HDHD5-AS1	lncRNA
ADA2	protein_coding
RPL32P5	pseudogene
FAM32BP	pseudogene
CECR3	lncRNA
RN7SL843P	pseudogene
CECR2	protein_coding
TERF2IPP1	pseudogene
CLCP1	pseudogene
DNAJA1P6	pseudogene
SLC25A18	protein_coding
LOC101929372	protein_coding
ATP6V1E1	protein_coding
BCL2L13	protein_coding
BID	protein_coding
MIR3198-1	miRNA
LINC00528	lncRNA
MICAL3	protein_coding
MIR648	miRNA
RHEBP3	pseudogene
LINC01634	lncRNA
PEX26	protein_coding
ARL2BPP10	pseudogene
TUBA8	protein_coding
USP18	protein_coding
FAM230D	lncRNA
PPP1R26P4	pseudogene
FAM230E	lncRNA
GGT3P	transcribed_pseudogene
E2F6P1	pseudogene
LOC102725072	transcribed_pseudogene
BCRP7	pseudogene
FAM230F	lncRNA
DGCR6	protein_coding
PRODH	protein_coding
DGCR5	ncRNA_pseudogene
DGCR9	lncRNA
DGCR10	lncRNA
CA15P1	pseudogene
DGCR2	protein_coding
DGCR11	lncRNA
LOC100129262	pseudogene
TSSK1A	pseudogene
ESS2	protein_coding
TSSK2	protein_coding
GSC2	protein_coding
LINC01311	lncRNA
SLC25A1	protein_coding
CLTCL1	protein_coding
RPL34P35	pseudogene
DVL1P1	pseudogene
KRT18P62	pseudogene
HIRA	protein_coding
RN7SL168P	pseudogene
MRPL40	protein_coding
C22orf39	protein_coding
UFD1	protein_coding
CDC45	protein_coding
CLDN5	protein_coding
LINC00895	lncRNA
LOC100129254	pseudogene
LOC100420103	pseudogene
SEPTIN5	protein_coding
SEPT5-GP1BB	lncRNA
GP1BB	protein_coding
TBX1	protein_coding
GNB1L	protein_coding
RPL7AP70	pseudogene
RTL10	protein_coding
TXNRD2	protein_coding
RPL8P5	pseudogene
COMT	protein_coding
MIR4761	miRNA
ARVCF	protein_coding
TANGO2	protein_coding
MIR185	miRNA
DGCR8	protein_coding
MIR3618	miRNA
MIR1306	miRNA
TRMT2A	protein_coding
MIR6816	miRNA
RANBP1	protein_coding
SNORA77B	snoRNA
ZDHHC8	protein_coding
CCDC188	protein_coding
LOC284865	lncRNA
LINC00896	lncRNA
RTN4R	protein_coding
MIR1286	miRNA
LOC440792	pseudogene
DGCR6L	protein_coding
FAM230A	lncRNA
GGTLC3	protein_coding
TMEM191B	protein_coding
PI4KAP1	transcribed_pseudogene
RIMBP3	protein_coding
RN7SKP131	pseudogene
SUSD2P2	pseudogene
CA15P2	pseudogene
PPP1R26P2	pseudogene
GGTLC5P	pseudogene
FAM230J	lncRNA
PPP1R26P3	pseudogene
FAM230G	lncRNA
ZNF74	protein_coding
RNU6-225P	pseudogene
SCARF2	protein_coding
KLHL22	protein_coding
LOC100420177	pseudogene
RNY1P9	pseudogene
RN7SL812P	pseudogene
KRT18P5	pseudogene
MED15	protein_coding
SMPD4P1	pseudogene
IGLL4P	pseudogene
LOC100421121	pseudogene
SLC9A3P2	pseudogene
ABHD17AP4	pseudogene
POM121L4P	transcribed_pseudogene
BCRP5	pseudogene
TMEM191A	transcribed_pseudogene
PI4KA	protein_coding
SERPIND1	protein_coding
SNAP29	protein_coding
CRKL	protein_coding
LINC01637	lncRNA
AIFM3	protein_coding
LZTR1	protein_coding
THAP7	protein_coding
THAP7-AS1	lncRNA
TUBA3FP	transcribed_pseudogene
P2RX6	protein_coding
SLC7A4	protein_coding
MIR649	miRNA
P2RX6P	transcribed_pseudogene
LRRC74B	protein_coding
TUBA3GP	pseudogene
BCRP2	transcribed_pseudogene
LOC102724728	transcribed_pseudogene
E2F6P2	pseudogene
FAM230B	lncRNA
GGT2	protein_coding
E2F6P3	pseudogene
POM121L8P	transcribed_pseudogene
BCRP6	pseudogene
LOC107987389	lncRNA
FAM230H	lncRNA
PPP1R26P5	pseudogene
CA15P3	pseudogene
SUSD2P1	pseudogene
RIMBP3B	protein_coding
RN7SKP63	pseudogene
HIC2	protein_coding
TMEM191C	protein_coding
PI4KAP2	transcribed_pseudogene
RN7SKP221	pseudogene
RIMBP3C	protein_coding
UBE2L3	protein_coding
YDJC	protein_coding
CCDC116	protein_coding
SDF2L1	protein_coding
MIR301B	miRNA
MIR130B	miRNA
PPIL2	protein_coding
YPEL1	protein_coding
RN7SL280P	pseudogene
MAPK1	protein_coding
RNA5SP493	pseudogene
PPM1F	protein_coding
PPM1F-AS1	lncRNA
TOP3B	protein_coding
PRAMENP	transcribed_pseudogene
IGL	other
IGLVI-70	V_segment_pseudogene
IGLV4-69	V_segment
IGLVI-68	V_segment_pseudogene
IGLV10-67	V_segment_pseudogene
IGLVIV-66-1	V_segment_pseudogene
IGLVV-66	V_segment_pseudogene
IGLVIV-65	V_segment_pseudogene
IGLVIV-64	V_segment_pseudogene
IGLVI-63	V_segment_pseudogene
IGLV1-62	V_segment_pseudogene
IGLV8-61	V_segment
LOC100736408	pseudogene
ABHD17AP5	pseudogene
IGLV4-60	V_segment
SOCS2P2	pseudogene
IGLVIV-59	V_segment_pseudogene
IGLVV-58	V_segment_pseudogene
BMP6P1	pseudogene
IGLV6-57	V_segment
IGLVI-56	V_segment_pseudogene
IGLV11-55	V_segment
LOC100419915	pseudogene
IGLV10-54	V_segment
IGLVIV-53	V_segment_pseudogene
TOP3BP1	pseudogene
LOC100533679	pseudogene
VPREB1	protein_coding
BMS1P20	transcribed_pseudogene
IGLV5-52	V_segment
IGLV1-51	V_segment
IGLV1-50	V_segment
ASH2LP3	pseudogene
IGLV9-49	V_segment
IGLV5-48	V_segment
IGLV1-47	V_segment
ASH2LP2	pseudogene
IGLV7-46	V_segment
IGLV5-45	V_segment
IGLV1-44	V_segment
IGLV7-43	V_segment
IGLVI-42	V_segment_pseudogene
IGLVVII-41-1	V_segment_pseudogene
IGLV1-41	V_segment_pseudogene
IGLV1-40	V_segment
ASH2LP1	pseudogene
IGLVI-38	V_segment_pseudogene
IGLV5-37	V_segment
IGLV1-36	V_segment
LOC100736412	pseudogene
IGLV7-35	V_segment_pseudogene
ZNF280B	protein_coding
ZNF280A	protein_coding
PRAME	protein_coding
LL22NC03-63E9.3	lncRNA
IGLV2-34	V_segment_pseudogene
IGLV2-33	V_segment
IGLV3-32	V_segment
IGLV3-31	V_segment_pseudogene
IGLV3-30	V_segment_pseudogene
BCRP4	pseudogene
POM121L1P	transcribed_pseudogene
GGTLC2	protein_coding
LOC129026	pseudogene
IGLV3-29	V_segment_pseudogene
IGLV2-28	V_segment_pseudogene
IGLV3-27	V_segment
IGLV3-26	V_segment_pseudogene
IGLVVI-25-1	V_segment_pseudogene
IGLV3-25	V_segment
IGLV3-24	V_segment_pseudogene
IGLV2-23	V_segment
IGLVVI-22-1	V_segment_pseudogene
IGLV3-22	V_segment
IGLV3-21	V_segment
IGLVI-20	V_segment_pseudogene
IGLV3-19	V_segment
IGLV2-18	V_segment
IGLV3-17	V_segment_pseudogene
IGLV3-16	V_segment
IGLV3-15	V_segment_pseudogene
IGLV2-14	V_segment
IGLV3-13	V_segment_pseudogene
IGLV3-12	V_segment
LOC100420967	pseudogene
IGLV2-11	V_segment
IGLV3-10	V_segment
IGLV3-9	V_segment
MIR650	miRNA
IGLV2-8	V_segment
IGLV3-7	V_segment_pseudogene
IGLV3-6	V_segment_pseudogene
IGLV2-5	V_segment_pseudogene
IGLV3-4	V_segment_pseudogene
IGLV4-3	V_segment
IGLV3-2	V_segment_pseudogene
IGLV3-1	V_segment
MIR5571	miRNA
IGLL5	protein_coding
IGLJ1	J_segment
IGLC1	C_region
IGLJ2	J_segment
IGLC2	C_region
IGLJ3	J_segment
IGLC3	C_region
IGLJ4	J_segment
IGLC4	C_region_pseudogene
IGLJ5	J_segment
IGLC5	C_region_pseudogene
IGLJ6	J_segment
IGLC6	C_region_pseudogene
IGLJ7	J_segment
IGLC7	C_region
RSPH14	protein_coding
GNAZ	protein_coding
